Source,Target,Weight
dried shiitake mushrooms,mirin,0.26988749906833304
grits,tabasco pepper sauce,0.2668080696296541
tumeric,yoghurt,0.25802931174054944
cumin seed,whole cloves,0.29995095989779114
firm tofu,konbu,0.26908242283980965
pizza doughs,ricotta,0.2772971972338458
cardamom pods,garam masala,0.2689140619960484
garlic paste,mace,0.33700699504994347
ancho chile pepper,turkey,0.28440937949483264
rib,white beans,0.28344683390425696
herbs,mung bean sprouts,0.2765231377787276
beef rib short,smoked ham hocks,0.28764261082436604
leeks,parsnips,0.28625099421684935
cilantro stems,lemongrass,0.25927247484623694
coriander powder,yoghurt,0.3392330343102189
garlic paste,red chili powder,0.42225576042013
hoisin sauce,sesame oil,0.27929204942908387
creole seasoning,red beans,0.2848108366530385
palm sugar,thai fish sauce,0.3008192999444859
coriander powder,ginger paste,0.3554504190308007
ground turmeric,red chili powder,0.33706874342674353
roasting chickens,wild mushrooms,0.2765832954732024
coriander powder,garam masala,0.4094214181453312
golden brown sugar,vanilla extract,0.26709204275507753
thai red curry paste,unsweetened coconut milk,0.37173206078430476
biscuits,pork sausages,0.2610423616671531
frozen whole kernel corn,non-fat sour cream,0.2667817431067637
clarified butter,ground cardamom,0.2939770769952504
black mustard seeds,tumeric,0.29789073081186096
unflavored gelatin,vanilla beans,0.326937543781113
corn tortillas,red enchilada sauce,0.2581046234611769
black beans,enchilada sauce,0.2652845383942449
anise,guajillo chiles,0.2699394741586678
black peppercorns,thyme sprigs,0.2537935986595372
fresh raspberries,instant espresso powder,0.2698200054118788
jack cheese,taco sauce,0.27612878264307156
asian fish sauce,thai red curry paste,0.26755483973864674
ham,swiss cheese,0.3068407763614217
ground allspice,hot pepper,0.262718738646099
curry leaves,tumeric,0.26336995769492777
ancho chile pepper,blanched almonds,0.2864990516737009
napa cabbage,water chestnuts,0.25346343385377
english cucumber,rice vermicelli,0.2646732341965919
shredded cheddar cheese,sliced black olives,0.28457387520702226
green cardamom,yoghurt,0.388134674609669
red bell pepper,yellow bell pepper,0.3228103862469091
bittersweet chocolate,vanilla beans,0.25546675404437735
amchur,fenugreek leaves,0.34477640993524006
couscous,leg of lamb,0.32395785930297283
short-grain rice,spanish chorizo,0.31192397322324755
cauliflower florets,chutney,0.25770529847692936
amchur,semolina,0.2751341510284747
preserved lemon,saffron,0.35400393195603025
curry leaves,red chili powder,0.3458307301838234
chinese rice wine,sesame oil,0.299739529738924
fresh coriander,yoghurt,0.27945948573818136
fennel seeds,fenugreek seeds,0.29782737067737836
fresh orange juice,grated orange peel,0.28031642486748487
light coconut milk,peeled fresh ginger,0.2703813773797503
amchur,green chilies,0.34937845973521053
portabello mushroom,rubbed sage,0.26742973778473667
lime zest,tequila,0.26185730164663884
ground cardamom,ground cloves,0.30928321306582574
capsicum,ginger paste,0.36369034454359683
kale,spanish chorizo,0.3103964491814205
hamburger buns,lettuce,0.2547877099587411
grated jack cheese,poblano chiles,0.25933859825415195
curds,peppercorns,0.25658437929339606
littleneck clams,oysters,0.26243051995793865
california bay leaves,parmigiano reggiano cheese,0.2643488974848959
beansprouts,sambal ulek,0.2664961595486824
golden brown sugar,large egg yolks,0.2685733856939912
pitted kalamata olives,small red potato,0.2563090458449181
cardamom,garam masala,0.2636521022457681
anise seed,sesame seeds,0.25175665301529954
malt vinegar,old bay seasoning,0.30589495364574726
kale,pancetta,0.26411198457950374
chinese cabbage,dark sesame oil,0.3326646721183937
rice vermicelli,roasted peanuts,0.2932033998087637
cinnamon sticks,clove,0.4024796100085417
all purpose unbleached flour,warm water,0.3039466465569989
light soy sauce,sesame oil,0.2808089070176817
arugula,penne,0.26781142830544075
clove,star anise,0.355071689594939
cold water,unflavored gelatin,0.3230739751032816
chinese rice wine,water chestnuts,0.2602013996065382
garlic paste,yoghurt,0.3794500019495025
jasmine rice,thai fish sauce,0.2548829016411829
collard greens,smoked ham hocks,0.332289802414243
boneless pork shoulder,lard,0.25881166895287794
red enchilada sauce,rotisserie chicken,0.2522701717807751
leeks,thyme sprigs,0.292965583772093
dried cranberries,golden brown sugar,0.2532234516145295
apple juice,low-fat buttermilk,0.25765153072774694
greens,tamari soy sauce,0.26485748271333603
fat skimmed chicken broth,nonfat yogurt,0.25765153072774694
chinese cabbage,lower sodium soy sauce,0.30740104907105714
avocado,sushi rice,0.27026702914223594
dark rum,sweetened coconut flakes,0.3207587060062746
chuck roast,ground cloves,0.3017941253859482
fenugreek leaves,garlic paste,0.36365782589402673
bittersweet chocolate,heavy cream,0.252081052260646
coriander,cumin,0.28333969441822376
couscous,turnips,0.262623831169467
extra firm tofu,tamari soy sauce,0.31834719364986797
seaweed,smoked salmon,0.27462427881460927
agave nectar,salmon,0.28676427469986204
chinese rice wine,ground pork,0.2530850837410182
fresh parsley leaves,sage,0.25227075180713115
konbu,tamari soy sauce,0.2656513140023702
lime wedges,shrimp paste,0.2558030704140436
dried porcini mushrooms,hot water,0.38721989278113994
lower sodium soy sauce,shiitake mushroom caps,0.2649458186572621
pasta,sausage casings,0.27319795565729754
fish stock,roasted tomatoes,0.2696208811016976
fish stock,mussels,0.36383348155675144
andouille sausage,shrimp,0.25383177186866035
guacamole,shredded lettuce,0.30104267100213217
mexican cheese blend,sour cream,0.25379621979476
fresh herbs,hot pepper,0.26604582734678534
galangal,palm sugar,0.33216654271552126
red lentils,vegetable stock,0.3139558827175411
curry leaves,urad dal,0.4087932231237537
asian fish sauce,beansprouts,0.2579663043328244
curry,mustard seeds,0.27476853441886756
fenugreek leaves,yoghurt,0.34447107736448307
fennel bulb,halibut fillets,0.2863462076478534
chopped fresh mint,english cucumber,0.25591438434381564
lemon grass,seedless cucumber,0.2782942829785978
blanched almonds,sherry vinegar,0.2912012042419452
grated coconut,mustard seeds,0.360004513994084
mung bean sprouts,mustard greens,0.25152648696496915
ground almonds,powdered sugar,0.27246550596456953
shredded parmesan cheese,sweet pepper,0.2740131056232706
cooking wine,red food coloring,0.250433405465372
cooked ham,smoked sausage,0.2517836375934852
dark rum,malt vinegar,0.3498887205382203
dry yeast,whole wheat flour,0.2701420708425676
kaffir lime leaves,thai green curry paste,0.3247553408916898
clams,saffron,0.270371059989466
refried beans,rotisserie chicken,0.25448825009006554
feta cheese crumbles,pitted kalamata olives,0.3259843830979125
lime slices,vodka,0.326954993536754
beef brisket,star anise,0.2578451452998212
black peppercorns,mace,0.3034122041688478
rice vermicelli,thai basil,0.32526512400536783
non-fat sour cream,vegetable oil cooking spray,0.2812155352058953
garlic paste,tomato purée,0.2915907966737837
cardamom,poppy seeds,0.27627010748309444
coconut,fenugreek seeds,0.25526235588405427
red enchilada sauce,refried beans,0.2842360225353095
extra firm tofu,roasted peanuts,0.2852487712128777
cilantro,lime,0.273586225614788
andouille sausage,tabasco pepper sauce,0.252159528631397
egg roll wrappers,mung bean sprouts,0.2806053801247342
dried shrimp,palm sugar,0.35462239809823104
taco sauce,taco seasoning,0.29236677297243746
rice vermicelli,thai chile,0.2768391926181065
arborio rice,asparagus,0.29249376248742764
shiitake mushroom caps,spring roll wrappers,0.26370632396915317
clove,green chilies,0.2754856107075007
arborio rice,finely chopped onion,0.2621426809678091
confectioners sugar,pure vanilla extract,0.3054536863351061
corn syrup,vanilla,0.2694413117415148
bananas,fruit,0.28444691809702444
asafoetida,ground turmeric,0.3274612890922747
chorizo,yellow peppers,0.26742973778473667
black beans,corn kernels,0.2510667975825547
radishes,white hominy,0.3692041330891204
ground turmeric,paneer,0.2969523590657003
fish sauce,red curry paste,0.3272438580944822
fenugreek seeds,lentils,0.26074129819730585
green cardamom,red chili powder,0.42070899051931987
prunes,saffron,0.27554847190825815
cinnamon,vanilla,0.25524202746509506
provolone cheese,roasted red peppers,0.29732236271997914
chili sauce,dry roasted peanuts,0.2584729629176077
konbu,watercress,0.25504051098823505
asian fish sauce,kaffir lime leaves,0.263904230040096
chopped fresh sage,chopped fresh thyme,0.28408084391120086
arborio rice,parmigiano-reggiano cheese,0.2999171855038184
capers,kalamata,0.2860021934978724
cocoa powder,coffee,0.29214605005123284
mozzarella cheese,sweet italian sausage,0.2769122191176188
fennel seeds,sweet italian sausage,0.25444249951128645
ghee,green cardamom pods,0.251572878232795
seasoned rice wine vinegar,tahini,0.29999672401427885
asian fish sauce,roasted peanuts,0.28361678293580117
fresh lemon juice,grated lemon peel,0.2773590498284395
dry white wine,low salt chicken broth,0.2552286015674681
mexican cheese blend,taco seasoning mix,0.3033510508833456
coriander seeds,shrimp paste,0.29239567239824726
mung bean sprouts,thai basil,0.289883571283975
fresh curry leaves,mustard seeds,0.4048160242019177
sesame oil,shiitake,0.25399674415988127
condensed cream of chicken soup,shredded cheddar cheese,0.2871633254617629
dill,mint,0.2737703602837316
phyllo dough,rib,0.25810083966869113
golden brown sugar,pecans,0.26163589134392273
chile pepper,dried red chile peppers,0.2875194868834661
salmon,sushi rice,0.3865739858119957
ginger paste,kasuri methi,0.37493120583810235
thyme sprigs,wild mushrooms,0.2505977004340854
andouille sausage,bottled clam juice,0.25169154334917887
beans,escarole,0.2649137207833588
lard,masa harina,0.40940996372972127
onion powder,poultry seasoning,0.26059499691552285
chicken meat,jack cheese,0.25915238835933174
rice noodles,thai fish sauce,0.25173278384558806
reduced sodium chicken broth,reduced sodium soy sauce,0.3110335584284311
preserved lemon,raisins,0.2501301996021992
green chilies,red chili powder,0.3592268065072028
curry leaves,seeds,0.3117971020294653
cinnamon sticks,whole cloves,0.35836848705575736
dashi,soba noodles,0.3039425376596839
creamy peanut butter,sweet chili sauce,0.27637745244349887
ketchup,prepared horseradish,0.32342247136003216
blackberries,raspberries,0.38154690461759283
frozen chopped spinach,shredded mozzarella cheese,0.2864184716662618
shredded cheddar cheese,shredded lettuce,0.2884087020046077
gari,seasoned rice wine vinegar,0.27776132474295984
kasuri methi,tomato ketchup,0.3321999851886896
cooking spray,non-fat sour cream,0.255741908174846
basmati rice,fenugreek seeds,0.26585628147198836
cornflour,light soy sauce,0.3173621944330997
ground cardamom,ground coriander,0.2554107101452046
italian bread,provolone cheese,0.2927522121274665
chopped onion,fat free less sodium chicken broth,0.2857535020025509
cashew nuts,kasuri methi,0.38300171027453295
sesame oil,shaoxing wine,0.30553664258824276
chopped celery,crawfish,0.2574398499964805
capsicum,cilantro leaves,0.27608368870215366
ancho powder,hominy,0.2648403675463299
ghee,green cardamom,0.3181066672181559
bittersweet chocolate,cream of tartar,0.29188383740884477
rice vinegar,soy sauce,0.2885433695668371
boneless pork shoulder,masa harina,0.27157053446726137
dried rosemary,rosemary sprigs,0.259893639107798
active dry yeast,anise seed,0.2664123257944427
noodles,szechwan peppercorns,0.2715422322774375
cooked white rice,red beans,0.2763070370919306
bird chile,palm sugar,0.2772873931778229
fish,grated coconut,0.3053818436708286
tamari soy sauce,toasted sesame seeds,0.25739211700163683
artichok heart marin,kalamata,0.27526252187502664
avocado,black beans,0.2795224424129756
mexican cheese blend,taco seasoning,0.27605311280963574
gari,sake,0.29154345709181384
nori,rice vinegar,0.26088073338552314
fresh curry leaves,grated coconut,0.3042921485439559
"whole kernel corn, drain",whole wheat tortillas,0.25497001474262776
curds,green chilies,0.31572263236755527
basmati rice,garam masala,0.2997155372338976
rice vinegar,soba noodles,0.26637881292012977
oregano,smoked paprika,0.2506334150793418
mexican cheese,salsa,0.2810008736112443
marsala wine,white mushrooms,0.25092411021687566
red food coloring,vegetable shortening,0.25542772559911975
hazelnuts,instant espresso powder,0.2909565517814276
coriander,green chilies,0.2889066367765936
french bread,gruyere cheese,0.2585482286106559
palm sugar,red curry paste,0.32453724997098127
california bay leaves,juice,0.29602212882375745
dry yeast,warm water,0.44480900782088656
dried red chile peppers,fresh green bean,0.2595808369315521
evaporated milk,sweetened condensed milk,0.3203453896318003
coriander seeds,seeds,0.2624480233697444
anise seed,instant yeast,0.25732977330466095
gari,nori,0.38067531247920744
feta cheese crumbles,kalamata,0.3327822404024912
cashew nuts,yoghurt,0.2517177244425684
crawfish,creole seasoning,0.3005453690286772
cumin seed,garlic paste,0.29098588780939694
cooked chicken,red enchilada sauce,0.25759886437407364
baby carrots,thyme sprigs,0.26161091251682594
firmly packed light brown sugar,fresh raspberries,0.34588397411121835
mascarpone,semisweet chocolate,0.25197316605299674
herbs,mint,0.28147389807598855
lemongrass,rice vermicelli,0.29034239607338735
anchovy paste,italian parsley leaves,0.26719299844448025
marinara sauce,pepperoni,0.26191710963518977
pecans,sweetened coconut flakes,0.27038734280839216
fennel bulb,leeks,0.2543552875068666
shredded cheddar cheese,taco seasoning mix,0.34141001029242496
beansprouts,spring onions,0.2770595611315593
corn syrup,semi-sweet chocolate morsels,0.2805145510196532
amchur,ground turmeric,0.27869467138149595
rice noodles,sambal ulek,0.26900322707206
boiling potatoes,spanish chorizo,0.27757856321133884
garlic paste,kasuri methi,0.4170039506137545
coconut cream,coconut milk,0.2899214444960597
gari,seaweed,0.37094407116708117
all purpose unbleached flour,dry yeast,0.3085533665235671
button mushrooms,dried porcini mushrooms,0.3171646956892502
